datetime,datetime_nano,KQ.m@SHFE.ru.open,KQ.m@SHFE.ru.high,KQ.m@SHFE.ru.low,KQ.m@SHFE.ru.close,KQ.m@SHFE.ru.volume,KQ.m@SHFE.ru.open_oi,KQ.m@SHFE.ru.close_oi
2019-12-19 14:00:00.000000000,1576735200000000000,12810.0,12845.0,12765.0,12780.0,35961,215655,213335
2019-12-19 21:00:00.000000000,1576760400000000000,12800.0,12840.0,12785.0,12825.0,37611,213335,213952
2019-12-19 22:00:00.000000000,1576764000000000000,12825.0,12835.0,12800.0,12830.0,14065,213952,212663
2019-12-20 09:00:00.000000000,1576803600000000000,12830.0,12835.0,12775.0,12805.0,25927,212663,213509
2019-12-20 10:00:00.000000000,1576807200000000000,12805.0,12880.0,12785.0,12870.0,32409,213509,214973
2019-12-20 11:00:00.000000000,1576810800000000000,12870.0,12875.0,12830.0,12845.0,15540,214973,214656
2019-12-20 13:00:00.000000000,1576818000000000000,12845.0,12855.0,12760.0,12820.0,24695,214656,214315
2019-12-20 14:00:00.000000000,1576821600000000000,12820.0,12820.0,12780.0,12805.0,25310,214315,212182
2019-12-20 21:00:00.000000000,1576846800000000000,12800.0,12850.0,12765.0,12830.0,45131,212182,213707
2019-12-20 22:00:00.000000000,1576850400000000000,12830.0,12835.0,12795.0,12800.0,15358,213707,212321
2019-12-23 09:00:00.000000000,1577062800000000000,12810.0,12840.0,12720.0,12790.0,49140,212321,214186
2019-12-23 10:00:00.000000000,1577066400000000000,12790.0,12800.0,12710.0,12735.0,29989,214186,215983
2019-12-23 11:00:00.000000000,1577070000000000000,12735.0,12765.0,12710.0,12745.0,15461,215983,214842
2019-12-23 13:00:00.000000000,1577077200000000000,12745.0,12775.0,12720.0,12775.0,17690,214842,215266
2019-12-23 14:00:00.000000000,1577080800000000000,12775.0,12785.0,12680.0,12715.0,41126,215266,214530
2019-12-23 21:00:00.000000000,1577106000000000000,12705.0,12765.0,12690.0,12745.0,32199,214530,217187
2019-12-23 22:00:00.000000000,1577109600000000000,12745.0,12755.0,12730.0,12755.0,9058,217187,216569
2019-12-24 09:00:00.000000000,1577149200000000000,12770.0,12815.0,12735.0,12740.0,40030,216569,216214
2019-12-24 10:00:00.000000000,1577152800000000000,12740.0,12795.0,12730.0,12790.0,17198,216214,217094
2019-12-24 11:00:00.000000000,1577156400000000000,12790.0,12800.0,12760.0,12765.0,8027,217094,216849
2019-12-24 13:00:00.000000000,1577163600000000000,12775.0,12830.0,12775.0,12810.0,26572,216849,217691
2019-12-24 14:00:00.000000000,1577167200000000000,12810.0,12845.0,12805.0,12810.0,29980,217691,216594
2019-12-24 21:00:00.000000000,1577192400000000000,12800.0,12885.0,12785.0,12850.0,44449,216594,219219
2019-12-24 22:00:00.000000000,1577196000000000000,12850.0,12875.0,12840.0,12865.0,19112,219219,218048
2019-12-25 09:00:00.000000000,1577235600000000000,12875.0,12875.0,12770.0,12780.0,43392,218048,220387
2019-12-25 10:00:00.000000000,1577239200000000000,12780.0,12830.0,12775.0,12810.0,16431,220387,220194
2019-12-25 11:00:00.000000000,1577242800000000000,12810.0,12815.0,12780.0,12810.0,9535,220194,220342
2019-12-25 13:00:00.000000000,1577250000000000000,12810.0,12820.0,12785.0,12800.0,8793,220342,221277
2019-12-25 14:00:00.000000000,1577253600000000000,12800.0,12850.0,12790.0,12820.0,28251,221277,219709
2019-12-25 22:00:00.000000000,1577282400000000000,12805.0,12825.0,12700.0,12705.0,29029,219709,218754
2019-12-26 09:00:00.000000000,1577322000000000000,12700.0,12715.0,12615.0,12705.0,74178,218754,222097
2019-12-26 10:00:00.000000000,1577325600000000000,12705.0,12815.0,12690.0,12790.0,41473,222097,220490
2019-12-26 11:00:00.000000000,1577329200000000000,12790.0,12835.0,12780.0,12825.0,12609,220490,219745
2019-12-26 13:00:00.000000000,1577336400000000000,12830.0,12830.0,12785.0,12790.0,13428,219745,219942
2019-12-26 14:00:00.000000000,1577340000000000000,12790.0,12820.0,12780.0,12810.0,22320,219942,218397
2019-12-26 21:00:00.000000000,1577365200000000000,12810.0,12875.0,12795.0,12850.0,48169,218397,221076
2019-12-26 22:00:00.000000000,1577368800000000000,12850.0,12930.0,12825.0,12905.0,42002,221076,219464
2019-12-27 09:00:00.000000000,1577408400000000000,12905.0,12945.0,12810.0,12850.0,59313,219464,219905
2019-12-27 10:00:00.000000000,1577412000000000000,12850.0,12855.0,12815.0,12840.0,13656,219905,220683
2019-12-27 11:00:00.000000000,1577415600000000000,12840.0,12875.0,12830.0,12870.0,10670,220683,220914
2019-12-27 13:00:00.000000000,1577422800000000000,12860.0,12900.0,12830.0,12880.0,18102,220914,222384
2019-12-27 14:00:00.000000000,1577426400000000000,12880.0,12895.0,12835.0,12850.0,22111,222384,219320
2019-12-27 21:00:00.000000000,1577451600000000000,12835.0,12920.0,12815.0,12900.0,37938,219320,223030
2019-12-27 22:00:00.000000000,1577455200000000000,12900.0,12935.0,12850.0,12900.0,42113,223030,220827
2019-12-30 09:00:00.000000000,1577667600000000000,12900.0,13055.0,12865.0,13050.0,89125,220827,226400
2019-12-30 10:00:00.000000000,1577671200000000000,13050.0,13115.0,13025.0,13050.0,47221,226400,225413
2019-12-30 11:00:00.000000000,1577674800000000000,13050.0,13055.0,12985.0,13000.0,23858,225413,224874
2019-12-30 13:00:00.000000000,1577682000000000000,13005.0,13040.0,13005.0,13015.0,11819,224874,225432
2019-12-30 14:00:00.000000000,1577685600000000000,13015.0,13035.0,12975.0,12985.0,29375,225432,224176
2019-12-30 21:00:00.000000000,1577710800000000000,12990.0,13045.0,12960.0,13030.0,36651,224176,226964
2019-12-30 22:00:00.000000000,1577714400000000000,13030.0,13045.0,12955.0,12960.0,27266,226964,224776
2019-12-31 09:00:00.000000000,1577754000000000000,12960.0,12970.0,12905.0,12950.0,35591,224776,224856
2019-12-31 10:00:00.000000000,1577757600000000000,12950.0,12975.0,12925.0,12960.0,15878,224856,224772
2019-12-31 11:00:00.000000000,1577761200000000000,12960.0,12980.0,12940.0,12945.0,9729,224772,224379
2019-12-31 13:00:00.000000000,1577768400000000000,12950.0,12975.0,12935.0,12970.0,8985,224379,224541
2019-12-31 14:00:00.000000000,1577772000000000000,12970.0,12985.0,12940.0,12960.0,23122,224541,221596
2020-01-02 09:00:00.000000000,1577926800000000000,13020.0,13135.0,12980.0,13085.0,57520,221596,224656
2020-01-02 10:00:00.000000000,1577930400000000000,13085.0,13150.0,13055.0,13080.0,36141,224656,223294
2020-01-02 11:00:00.000000000,1577934000000000000,13080.0,13085.0,12920.0,12925.0,39596,223294,220691
2020-01-02 13:00:00.000000000,1577941200000000000,12925.0,12950.0,12865.0,12890.0,32466,220691,221141
2020-01-02 14:00:00.000000000,1577944800000000000,12890.0,12900.0,12775.0,12805.0,78086,221141,222816
2020-01-02 21:00:00.000000000,1577970000000000000,12830.0,12865.0,12805.0,12840.0,34312,222816,223547
2020-01-02 22:00:00.000000000,1577973600000000000,12840.0,12860.0,12815.0,12840.0,13591,223547,222922
2020-01-03 09:00:00.000000000,1578013200000000000,12840.0,12870.0,12825.0,12845.0,22884,222922,223940
2020-01-03 10:00:00.000000000,1578016800000000000,12845.0,12900.0,12835.0,12860.0,21802,223940,224456
2020-01-03 11:00:00.000000000,1578020400000000000,12860.0,12925.0,12770.0,12915.0,44986,224456,222900
2020-01-03 13:00:00.000000000,1578027600000000000,12915.0,12920.0,12875.0,12875.0,15550,222900,222405
2020-01-03 14:00:00.000000000,1578031200000000000,12875.0,12895.0,12800.0,12810.0,30336,222405,220713
2020-01-03 21:00:00.000000000,1578056400000000000,12810.0,12935.0,12800.0,12895.0,48477,220713,221530
2020-01-03 22:00:00.000000000,1578060000000000000,12895.0,12970.0,12890.0,12960.0,33334,221530,219573
2020-01-06 09:00:00.000000000,1578272400000000000,12965.0,13080.0,12965.0,13020.0,60279,219573,219434
2020-01-06 10:00:00.000000000,1578276000000000000,13020.0,13065.0,13010.0,13050.0,20259,219434,220107
2020-01-06 11:00:00.000000000,1578279600000000000,13050.0,13085.0,13035.0,13045.0,16492,220107,220970
2020-01-06 13:00:00.000000000,1578286800000000000,13055.0,13055.0,13015.0,13040.0,10399,220970,221897
2020-01-06 14:00:00.000000000,1578290400000000000,13040.0,13095.0,13010.0,13095.0,33015,221897,220148
2020-01-06 21:00:00.000000000,1578315600000000000,13085.0,13120.0,13035.0,13085.0,48411,220148,221993
2020-01-06 22:00:00.000000000,1578319200000000000,13085.0,13095.0,13050.0,13075.0,16807,221993,220269
2020-01-07 09:00:00.000000000,1578358800000000000,13065.0,13125.0,13020.0,13090.0,44763,220269,222523
2020-01-07 10:00:00.000000000,1578362400000000000,13090.0,13140.0,13040.0,13045.0,33127,222523,221876
2020-01-07 11:00:00.000000000,1578366000000000000,13045.0,13115.0,13035.0,13100.0,17135,221876,221933
2020-01-07 13:00:00.000000000,1578373200000000000,13095.0,13135.0,13050.0,13110.0,20991,221933,222826
2020-01-07 14:00:00.000000000,1578376800000000000,13110.0,13195.0,13070.0,13185.0,56545,222826,224088
2020-01-07 21:00:00.000000000,1578402000000000000,13170.0,13250.0,13145.0,13230.0,52377,224088,229348
2020-01-07 22:00:00.000000000,1578405600000000000,13230.0,13235.0,13115.0,13120.0,45432,229348,223500
2020-01-08 09:00:00.000000000,1578445200000000000,13145.0,13195.0,13070.0,13120.0,53138,223500,222157
2020-01-08 10:00:00.000000000,1578448800000000000,13120.0,13160.0,13115.0,13130.0,13040,222157,221740
2020-01-08 11:00:00.000000000,1578452400000000000,13130.0,13185.0,13130.0,13155.0,12011,221740,221693
2020-01-08 13:00:00.000000000,1578459600000000000,13165.0,13190.0,13145.0,13160.0,11379,221693,222361
2020-01-08 14:00:00.000000000,1578463200000000000,13160.0,13220.0,13130.0,13190.0,30921,222361,221693
2020-01-08 21:00:00.000000000,1578488400000000000,13180.0,13195.0,13150.0,13175.0,27169,221693,223706
2020-01-08 22:00:00.000000000,1578492000000000000,13175.0,13190.0,13125.0,13155.0,21338,223706,221659
2020-01-09 09:00:00.000000000,1578531600000000000,13140.0,13215.0,13110.0,13155.0,33292,221659,223347
2020-01-09 10:00:00.000000000,1578535200000000000,13155.0,13170.0,13135.0,13150.0,10676,223347,223421
2020-01-09 11:00:00.000000000,1578538800000000000,13150.0,13165.0,13055.0,13090.0,28968,223421,221540
2020-01-09 13:00:00.000000000,1578546000000000000,13085.0,13120.0,13060.0,13085.0,17073,221540,221937
2020-01-09 14:00:00.000000000,1578549600000000000,13085.0,13095.0,12930.0,12965.0,65159,221937,217436
2020-01-09 21:00:00.000000000,1578574800000000000,12995.0,13030.0,12970.0,13010.0,26677,217436,218777
2020-01-09 22:00:00.000000000,1578578400000000000,13010.0,13025.0,12990.0,13015.0,12810,218777,217859
2020-01-10 09:00:00.000000000,1578618000000000000,13025.0,13050.0,13020.0,13030.0,17835,217859,217555
2020-01-10 10:00:00.000000000,1578621600000000000,13030.0,13050.0,13010.0,13045.0,10400,217555,216952
2020-01-10 11:00:00.000000000,1578625200000000000,13045.0,13085.0,13045.0,13070.0,12287,216952,217090
2020-01-10 13:00:00.000000000,1578632400000000000,13070.0,13070.0,13040.0,13065.0,7833,217090,217639
2020-01-10 14:00:00.000000000,1578636000000000000,13065.0,13100.0,13035.0,13100.0,20170,217639,216427
2020-01-10 21:00:00.000000000,1578661200000000000,13095.0,13180.0,13075.0,13165.0,39917,216427,220607
2020-01-10 22:00:00.000000000,1578664800000000000,13165.0,13220.0,13155.0,13205.0,27408,220607,220669
2020-01-13 09:00:00.000000000,1578877200000000000,13210.0,13375.0,13210.0,13310.0,77899,220669,228459
2020-01-13 10:00:00.000000000,1578880800000000000,13310.0,13345.0,13295.0,13335.0,15305,228459,229109
2020-01-13 11:00:00.000000000,1578884400000000000,13335.0,13375.0,13315.0,13360.0,16189,229109,230483
2020-01-13 13:00:00.000000000,1578891600000000000,13355.0,13395.0,13330.0,13355.0,22978,230483,231100
2020-01-13 14:00:00.000000000,1578895200000000000,13355.0,13400.0,13345.0,13365.0,30179,231100,231514
2020-01-13 21:00:00.000000000,1578920400000000000,13365.0,13390.0,13315.0,13340.0,33783,231514,231376
2020-01-13 22:00:00.000000000,1578924000000000000,13340.0,13345.0,13280.0,13315.0,21764,231376,228684
2020-01-14 09:00:00.000000000,1578963600000000000,13375.0,13425.0,13135.0,13290.0,80645,228684,226416
2020-01-14 10:00:00.000000000,1578967200000000000,13290.0,13355.0,13285.0,13325.0,21339,226416,227020
2020-01-14 11:00:00.000000000,1578970800000000000,13325.0,13350.0,13310.0,13335.0,7544,227020,226896
2020-01-14 13:00:00.000000000,1578978000000000000,13340.0,13355.0,13255.0,13270.0,17693,226896,226532
2020-01-14 14:00:00.000000000,1578981600000000000,13270.0,13335.0,13230.0,13250.0,31844,226532,223282
2020-01-14 21:00:00.000000000,1579006800000000000,13275.0,13335.0,13240.0,13305.0,31751,223282,226078
2020-01-14 22:00:00.000000000,1579010400000000000,13305.0,13325.0,13195.0,13235.0,39856,226078,223418
2020-01-15 09:00:00.000000000,1579050000000000000,13240.0,13275.0,13170.0,13210.0,32789,223418,223599
2020-01-15 10:00:00.000000000,1579053600000000000,13210.0,13215.0,13100.0,13120.0,43953,223599,221194
2020-01-15 11:00:00.000000000,1579057200000000000,13120.0,13175.0,13105.0,13170.0,12729,221194,220571
2020-01-15 13:00:00.000000000,1579064400000000000,13165.0,13195.0,13150.0,13190.0,8951,220571,221279
2020-01-15 14:00:00.000000000,1579068000000000000,13190.0,13220.0,13180.0,13195.0,23239,221279,220747
2020-01-15 21:00:00.000000000,1579093200000000000,13185.0,13235.0,13155.0,13165.0,30267,220747,222088
2020-01-15 22:00:00.000000000,1579096800000000000,13165.0,13235.0,13150.0,13210.0,21722,222088,221265
2020-01-16 09:00:00.000000000,1579136400000000000,13220.0,13245.0,13140.0,13165.0,30408,221265,222253
2020-01-16 10:00:00.000000000,1579140000000000000,13165.0,13205.0,13150.0,13160.0,11946,222253,222058
2020-01-16 11:00:00.000000000,1579143600000000000,13160.0,13170.0,13145.0,13165.0,6800,222058,222261
2020-01-16 13:00:00.000000000,1579150800000000000,13165.0,13195.0,13155.0,13190.0,8669,222261,222065
2020-01-16 14:00:00.000000000,1579154400000000000,13190.0,13195.0,13060.0,13150.0,36331,222065,220814
2020-01-16 21:00:00.000000000,1579179600000000000,13170.0,13255.0,13145.0,13240.0,41326,220814,224085
2020-01-16 22:00:00.000000000,1579183200000000000,13240.0,13315.0,13240.0,13290.0,50489,224085,225113
2020-01-17 09:00:00.000000000,1579222800000000000,13300.0,13320.0,13055.0,13090.0,92614,225113,223941
2020-01-17 10:00:00.000000000,1579226400000000000,13090.0,13145.0,13085.0,13130.0,23704,223941,223715
2020-01-17 11:00:00.000000000,1579230000000000000,13130.0,13135.0,13090.0,13120.0,11255,223715,223769
2020-01-17 13:00:00.000000000,1579237200000000000,13120.0,13130.0,13100.0,13110.0,8467,223769,224036
2020-01-17 14:00:00.000000000,1579240800000000000,13110.0,13125.0,13070.0,13075.0,29643,224036,221895
2020-01-17 21:00:00.000000000,1579266000000000000,13100.0,13125.0,13090.0,13105.0,19799,221895,222703
2020-01-17 22:00:00.000000000,1579269600000000000,13105.0,13115.0,12880.0,12960.0,94367,222703,220018
2020-01-20 09:00:00.000000000,1579482000000000000,12950.0,12975.0,12910.0,12920.0,28751,220018,221487
2020-01-20 10:00:00.000000000,1579485600000000000,12920.0,12965.0,12905.0,12910.0,16526,221487,221780
2020-01-20 11:00:00.000000000,1579489200000000000,12910.0,12950.0,12900.0,12910.0,8630,221780,221574
2020-01-20 13:00:00.000000000,1579496400000000000,12905.0,12935.0,12900.0,12920.0,9963,221574,221627
2020-01-20 14:00:00.000000000,1579500000000000000,12920.0,12965.0,12865.0,12895.0,35440,221627,220493
2020-01-20 21:00:00.000000000,1579525200000000000,12910.0,12945.0,12900.0,12920.0,15885,220493,220109
2020-01-20 22:00:00.000000000,1579528800000000000,12920.0,12940.0,12905.0,12935.0,9414,220109,219232
2020-01-21 09:00:00.000000000,1579568400000000000,12925.0,12930.0,12785.0,12795.0,48786,219232,219810
2020-01-21 10:00:00.000000000,1579572000000000000,12795.0,12825.0,12660.0,12690.0,66321,219810,220984
2020-01-21 11:00:00.000000000,1579575600000000000,12690.0,12725.0,12650.0,12695.0,22965,220984,222268
2020-01-21 13:00:00.000000000,1579582800000000000,12665.0,12690.0,12565.0,12640.0,42573,222268,224115
2020-01-21 14:00:00.000000000,1579586400000000000,12640.0,12695.0,12610.0,12620.0,35749,224115,220486
2020-01-21 21:00:00.000000000,1579611600000000000,12635.0,12670.0,12615.0,12635.0,21147,220486,218201
2020-01-21 22:00:00.000000000,1579615200000000000,12635.0,12655.0,12540.0,12565.0,28321,218201,216873
2020-01-22 09:00:00.000000000,1579654800000000000,12570.0,12570.0,11980.0,12260.0,122331,216873,212982
2020-01-22 10:00:00.000000000,1579658400000000000,12260.0,12410.0,12255.0,12385.0,27781,212982,212246
2020-01-22 11:00:00.000000000,1579662000000000000,12385.0,12395.0,12305.0,12340.0,13055,212246,210887
2020-01-22 13:00:00.000000000,1579669200000000000,12355.0,12420.0,12355.0,12415.0,15567,210887,210874
2020-01-22 14:00:00.000000000,1579672800000000000,12415.0,12465.0,12375.0,12420.0,27444,210874,208227
2020-01-22 21:00:00.000000000,1579698000000000000,12450.0,12480.0,12390.0,12460.0,27289,208227,208490
2020-01-22 22:00:00.000000000,1579701600000000000,12460.0,12465.0,12415.0,12425.0,10888,208490,206581
2020-01-23 09:00:00.000000000,1579741200000000000,12410.0,12410.0,12205.0,12320.0,46953,206581,203509
2020-01-23 10:00:00.000000000,1579744800000000000,12320.0,12335.0,12240.0,12250.0,12235,203509,202270
2020-01-23 11:00:00.000000000,1579748400000000000,12250.0,12295.0,12235.0,12250.0,7552,202270,201798
2020-01-23 13:00:00.000000000,1579755600000000000,12230.0,12230.0,12030.0,12095.0,36840,201798,199850
2020-01-23 14:00:00.000000000,1579759200000000000,12095.0,12160.0,12055.0,12085.0,30922,199850,195812
2020-02-03 09:00:00.000000000,1580691600000000000,11145.0,11145.0,11145.0,11145.0,18811,195812,187752
2020-02-03 10:00:00.000000000,1580695200000000000,11145.0,11145.0,11145.0,11145.0,794,187752,187405
2020-02-03 11:00:00.000000000,1580698800000000000,11145.0,11145.0,11145.0,11145.0,89,187405,187368
2020-02-03 13:00:00.000000000,1580706000000000000,11145.0,11145.0,11145.0,11145.0,380,187368,187288
2020-02-03 14:00:00.000000000,1580709600000000000,11145.0,11145.0,11145.0,11145.0,658,187288,187187
2020-02-04 09:00:00.000000000,1580778000000000000,10465.0,11095.0,10280.0,11025.0,126471,187187,178698
2020-02-04 10:00:00.000000000,1580781600000000000,11025.0,11145.0,10960.0,11005.0,35040,178698,177841
2020-02-04 11:00:00.000000000,1580785200000000000,11005.0,11020.0,10920.0,11000.0,18474,177841,176327
2020-02-04 13:00:00.000000000,1580792400000000000,11000.0,11070.0,10975.0,11040.0,15533,176327,177017
2020-02-04 14:00:00.000000000,1580796000000000000,11040.0,11070.0,11000.0,11040.0,20720,177017,174954
2020-02-05 09:00:00.000000000,1580864400000000000,11080.0,11370.0,11050.0,11280.0,88612,174954,179400
2020-02-05 10:00:00.000000000,1580868000000000000,11280.0,11345.0,11250.0,11270.0,27616,179400,179337
2020-02-05 11:00:00.000000000,1580871600000000000,11270.0,11285.0,11230.0,11265.0,14118,179337,178335
2020-02-05 13:00:00.000000000,1580878800000000000,11265.0,11265.0,11160.0,11195.0,26686,178335,178528
2020-02-05 14:00:00.000000000,1580882400000000000,11195.0,11220.0,11155.0,11215.0,21640,178528,176699
2020-02-06 09:00:00.000000000,1580950800000000000,11325.0,11385.0,11195.0,11245.0,48802,176699,178485
2020-02-06 10:00:00.000000000,1580954400000000000,11245.0,11280.0,11230.0,11245.0,13197,178485,178259
2020-02-06 11:00:00.000000000,1580958000000000000,11245.0,11265.0,11235.0,11250.0,5591,178259,178011
2020-02-06 13:00:00.000000000,1580965200000000000,11250.0,11350.0,11250.0,11345.0,26238,178011,177059
2020-02-06 14:00:00.000000000,1580968800000000000,11345.0,11365.0,11280.0,11340.0,33033,177059,174743
2020-02-07 09:00:00.000000000,1581037200000000000,11250.0,11330.0,11230.0,11295.0,46209,174743,175918
2020-02-07 10:00:00.000000000,1581040800000000000,11295.0,11415.0,11270.0,11285.0,40434,175918,177762
2020-02-07 11:00:00.000000000,1581044400000000000,11285.0,11340.0,11285.0,11315.0,10221,177762,176744
2020-02-07 13:00:00.000000000,1581051600000000000,11300.0,11325.0,11280.0,11290.0,12637,176744,177629
2020-02-07 14:00:00.000000000,1581055200000000000,11290.0,11340.0,11285.0,11330.0,19522,177629,174247
2020-02-10 09:00:00.000000000,1581296400000000000,11260.0,11425.0,11250.0,11370.0,56010,174247,176671
2020-02-10 10:00:00.000000000,1581300000000000000,11370.0,11410.0,11360.0,11380.0,35346,176671,176515
2020-02-10 11:00:00.000000000,1581303600000000000,11380.0,11405.0,11345.0,11355.0,13413,176515,175257
2020-02-10 13:00:00.000000000,1581310800000000000,11350.0,11380.0,11335.0,11375.0,8857,175257,175156
2020-02-10 14:00:00.000000000,1581314400000000000,11375.0,11395.0,11320.0,11345.0,18402,175156,173280
2020-02-11 09:00:00.000000000,1581382800000000000,11355.0,11500.0,11340.0,11445.0,76815,173280,174447
2020-02-11 10:00:00.000000000,1581386400000000000,11445.0,11490.0,11430.0,11460.0,23364,174447,174317
2020-02-11 11:00:00.000000000,1581390000000000000,11460.0,11465.0,11440.0,11465.0,9305,174317,173485
2020-02-11 13:00:00.000000000,1581397200000000000,11475.0,11560.0,11455.0,11500.0,42959,173485,175343
2020-02-11 14:00:00.000000000,1581400800000000000,11500.0,11530.0,11490.0,11500.0,25135,175343,172153
2020-02-12 09:00:00.000000000,1581469200000000000,11535.0,11570.0,11460.0,11480.0,52873,172153,173543
2020-02-12 10:00:00.000000000,1581472800000000000,11480.0,11500.0,11420.0,11430.0,19712,173543,173016
2020-02-12 11:00:00.000000000,1581476400000000000,11430.0,11460.0,11380.0,11450.0,21596,173016,172278
2020-02-12 13:00:00.000000000,1581483600000000000,11450.0,11485.0,11425.0,11425.0,27547,172278,171243
2020-02-12 14:00:00.000000000,1581487200000000000,11425.0,11460.0,11340.0,11450.0,48693,171243,168539
2020-02-13 09:00:00.000000000,1581555600000000000,11490.0,11535.0,11445.0,11480.0,62941,168539,168838
2020-02-13 10:00:00.000000000,1581559200000000000,11480.0,11515.0,11460.0,11470.0,14566,168838,168455
2020-02-13 11:00:00.000000000,1581562800000000000,11470.0,11475.0,11405.0,11420.0,22130,168455,168317
2020-02-13 13:00:00.000000000,1581570000000000000,11420.0,11430.0,11390.0,11405.0,14461,168317,168721
2020-02-13 14:00:00.000000000,1581573600000000000,11405.0,11480.0,11395.0,11430.0,32566,168721,167123
2020-02-14 09:00:00.000000000,1581642000000000000,11455.0,11470.0,11320.0,11385.0,75274,167123,169373
2020-02-14 10:00:00.000000000,1581645600000000000,11385.0,11420.0,11335.0,11400.0,21824,169373,169386
2020-02-14 11:00:00.000000000,1581649200000000000,11400.0,11415.0,11360.0,11365.0,8821,169386,168644
2020-02-14 13:00:00.000000000,1581656400000000000,11370.0,11455.0,11350.0,11450.0,29628,168644,167795
2020-02-14 14:00:00.000000000,1581660000000000000,11450.0,11490.0,11425.0,11485.0,32385,167795,165500
2020-02-17 09:00:00.000000000,1581901200000000000,11525.0,11590.0,11460.0,11545.0,67054,165500,166716
2020-02-17 10:00:00.000000000,1581904800000000000,11545.0,11595.0,11535.0,11575.0,25153,166716,167515
2020-02-17 11:00:00.000000000,1581908400000000000,11575.0,11585.0,11545.0,11570.0,9974,167515,166476
2020-02-17 13:00:00.000000000,1581915600000000000,11570.0,11595.0,11555.0,11580.0,11198,166476,167313
2020-02-17 14:00:00.000000000,1581919200000000000,11580.0,11700.0,11570.0,11685.0,64014,167313,167364
2020-02-18 09:00:00.000000000,1581987600000000000,11680.0,11730.0,11615.0,11665.0,62828,167364,165549
2020-02-18 10:00:00.000000000,1581991200000000000,11665.0,11670.0,11570.0,11570.0,22543,165549,165389
2020-02-18 11:00:00.000000000,1581994800000000000,11570.0,11640.0,11570.0,11595.0,16022,165389,164624
2020-02-18 13:00:00.000000000,1582002000000000000,11595.0,11650.0,11585.0,11625.0,14880,164624,165382
2020-02-18 14:00:00.000000000,1582005600000000000,11625.0,11660.0,11595.0,11640.0,23384,165382,163665
2020-02-19 09:00:00.000000000,1582074000000000000,11640.0,11685.0,11590.0,11655.0,38824,163665,164836
2020-02-19 10:00:00.000000000,1582077600000000000,11655.0,11660.0,11610.0,11625.0,17746,164836,165535
2020-02-19 11:00:00.000000000,1582081200000000000,11625.0,11640.0,11615.0,11630.0,6599,165535,164836
2020-02-19 13:00:00.000000000,1582088400000000000,11625.0,11675.0,11615.0,11670.0,13570,164836,164629
2020-02-19 14:00:00.000000000,1582092000000000000,11670.0,11675.0,11575.0,11600.0,35953,164629,162770
2020-02-20 09:00:00.000000000,1582160400000000000,11655.0,11740.0,11635.0,11675.0,57376,162770,163944
2020-02-20 10:00:00.000000000,1582164000000000000,11675.0,11680.0,11545.0,11620.0,35927,163944,164522
2020-02-20 11:00:00.000000000,1582167600000000000,11620.0,11640.0,11615.0,11630.0,6769,164522,163662
2020-02-20 13:00:00.000000000,1582174800000000000,11640.0,11670.0,11635.0,11650.0,12289,163662,164416
2020-02-20 14:00:00.000000000,1582178400000000000,11650.0,11700.0,11640.0,11690.0,24829,164416,161607
2020-02-21 09:00:00.000000000,1582246800000000000,11735.0,11830.0,11685.0,11820.0,73140,161607,163368
2020-02-21 10:00:00.000000000,1582250400000000000,11820.0,11820.0,11675.0,11715.0,43866,163368,161993
2020-02-21 11:00:00.000000000,1582254000000000000,11715.0,11745.0,11705.0,11740.0,7309,161993,161668
2020-02-21 13:00:00.000000000,1582261200000000000,11755.0,11760.0,11705.0,11715.0,13264,161668,162195
2020-02-21 14:00:00.000000000,1582264800000000000,11715.0,11750.0,11695.0,11720.0,21973,162195,159268
2020-02-24 09:00:00.000000000,1582506000000000000,11605.0,11630.0,11350.0,11425.0,101824,159268,159772
2020-02-24 10:00:00.000000000,1582509600000000000,11425.0,11460.0,11395.0,11400.0,15781,159772,160519
2020-02-24 11:00:00.000000000,1582513200000000000,11400.0,11425.0,11395.0,11410.0,8697,160519,160108
2020-02-24 13:00:00.000000000,1582520400000000000,11415.0,11480.0,11400.0,11450.0,19362,160108,158987
2020-02-24 14:00:00.000000000,1582524000000000000,11450.0,11465.0,11385.0,11400.0,27374,158987,157301
2020-02-25 09:00:00.000000000,1582592400000000000,11245.0,11395.0,11220.0,11365.0,57854,157301,157070
2020-02-25 10:00:00.000000000,1582596000000000000,11365.0,11430.0,11365.0,11390.0,15513,157070,157233
2020-02-25 11:00:00.000000000,1582599600000000000,11390.0,11400.0,11355.0,11385.0,10543,157233,156779
2020-02-25 13:00:00.000000000,1582606800000000000,11390.0,11420.0,11385.0,11400.0,9258,156779,156591
2020-02-25 14:00:00.000000000,1582610400000000000,11400.0,11605.0,11400.0,11545.0,54730,156591,154030
2020-02-26 09:00:00.000000000,1582678800000000000,11470.0,11495.0,11425.0,11430.0,47474,154030,154615
2020-02-26 10:00:00.000000000,1582682400000000000,11430.0,11470.0,11410.0,11435.0,15924,154615,154468
2020-02-26 11:00:00.000000000,1582686000000000000,11435.0,11440.0,11400.0,11410.0,11877,154468,154170
2020-02-26 13:00:00.000000000,1582693200000000000,11410.0,11430.0,11360.0,11370.0,18330,154170,154039
2020-02-26 14:00:00.000000000,1582696800000000000,11370.0,11410.0,11310.0,11325.0,38861,154039,152013
